entity,coupled,degree,average-revs
jstests/core/index_partial_create_drop.js,jstests/core/index_partial_write_ops.js,76,7
jstests/libs/mockkrb5.conf,jstests/libs/mockservice.keytab,76,7
jstests/ssl/mixed_mode_sharded.js,jstests/ssl/set_parameter_ssl.js,76,7
src/mongo/executor/async_timer_asio.h,src/mongo/executor/async_timer_mock.h,76,7
src/mongo/db/fts/stop_words_test.cpp,src/mongo/db/fts/tokenizer.cpp,76,7
bench/wtperf/runners/test2-500m-lsm.wtperf,bench/wtperf/runners/test2-50m-lsm.wtperf,76,7
src/mongo/db/repl/rollback_fix_up_info_descriptions.cpp,src/mongo/db/repl/rollback_fix_up_info_descriptions_test.cpp,76,7
src/mongo/db/querypattern.cpp,src/mongo/db/querypattern.h,76,7
bench/wtperf/runners/test2-500m-lsm.wtperf,bench/wtperf/runners/test3-50m-lsm.wtperf,76,7
db/Document.h,db/DocumentSourceProject.cpp,76,7
src/mongo/db/repl/repl_coordinator_impl.cpp,src/mongo/db/repl/repl_coordinator_impl.h,75,187
src/mongo/db/mongod.vcxproj,src/mongo/s/mongos.vcxproj,75,124
src/mongo/db/repl/repl_coordinator_legacy.cpp,src/mongo/db/repl/repl_coordinator_mock.cpp,75,98
src/mongo/db/repl/repl_coordinator_legacy.cpp,src/mongo/db/repl/repl_coordinator_mock.h,75,97
inc_posix/cache.h,inc_posix/wt_internal.in,75,59
src/mongo/db/storage/rocks/rocks_record_store.cpp,src/mongo/db/storage/rocks/rocks_record_store.h,75,48
src/mongo/db/auth/authz_manager_external_state_d.cpp,src/mongo/db/auth/authz_manager_external_state_d.h,75,45
src/mongo/db/auth/authz_manager_external_state_mock.cpp,src/mongo/db/auth/authz_manager_external_state_mock.h,75,40
src/mongo/db/catalog/collection_options.cpp,src/mongo/db/catalog/collection_options_test.cpp,75,35
src/mongo/db/storage/rocks/rocks_engine.cpp,src/mongo/db/storage/rocks/rocks_engine.h,75,35
src/mongo/db/db.vcxproj,src/mongo/db/db.vcxproj.filters,75,29
src/mongo/db/storage/mmap_v1/catalog/namespace_details_collection_entry.cpp,src/mongo/db/storage/mmap_v1/catalog/namespace_details_collection_entry.h,75,28
src/mongo/s/write_ops/batched_command_response.cpp,src/mongo/s/write_ops/batched_command_response.h,75,28
src/mongo/s/query/cluster_client_cursor.h,src/mongo/s/query/cluster_client_cursor_impl.cpp,75,23
src/mongo/transport/transport_layer_legacy.cpp,src/mongo/transport/transport_layer_legacy.h,75,20
src/mongo/s/query/cluster_client_cursor_impl.h,src/mongo/s/query/cluster_client_cursor_mock.cpp,75,19
src/mongo/db/stats/top.cpp,src/mongo/db/stats/top.h,75,19
src/mongo/s/query/cluster_client_cursor_impl.h,src/mongo/s/query/cluster_client_cursor_mock.h,75,19
src/mongo/db/lockstate.cpp,src/mongo/db/lockstate.h,75,16
src/mongo/client/remote_command_targeter_mock.h,src/mongo/client/remote_command_targeter_rs.cpp,75,16
debian/mongoimport.1,debian/mongosniff.1,75,15
src/mongo/db/index/2d_access_method.h,src/mongo/db/index/haystack_access_method.h,75,15
src/mongo/s/move_chunk_request.cpp,src/mongo/s/move_chunk_request.h,75,15
src/mongo/db/lasterror.cpp,src/mongo/db/lasterror.h,75,15
jstests/concurrency/fsm_all_master_slave.js,jstests/concurrency/fsm_all_simultaneous.js,75,15
bench/wtperf/runners/update-checkpoint-btree.wtperf,bench/wtperf/runners/update-lsm.wtperf,75,15
src/mongo/db/keys_collection_cache_reader_and_updater.cpp,src/mongo/db/keys_collection_cache_reader_and_updater_test.cpp,75,12
bench/wtperf/runners/evict-lsm.wtperf,bench/wtperf/runners/small-btree.wtperf,75,12
src/mongo/db/query/query_request.h,src/mongo/db/query/query_request_test.cpp,75,12
buildscripts/idl/idl/errors.py,buildscripts/idl/idl/syntax.py,75,12
src/mongo/db/storage/heap1/record_store_heap.cpp,src/mongo/db/storage/heap1/record_store_heap.h,75,12
src/mongo/bson/util/bson_extract.cpp,src/mongo/bson/util/bson_extract.h,75,12
src/mongo/db/matcher/expression_array_test.cpp,src/mongo/db/matcher/expression_tree_test.cpp,75,12
src/mongo/s/catalog/dist_lock_catalog.h,src/mongo/s/catalog/dist_lock_catalog_mock.h,75,12
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/evict-lsm.wtperf,75,12
src/mongo/db/query/getmore_request.cpp,src/mongo/db/query/getmore_request_test.cpp,75,12
src/mongo/client/remote_command_targeter_factory_mock.cpp,src/mongo/client/remote_command_targeter_rs.h,75,12
bench/wtperf/runners/medium-btree.wtperf,bench/wtperf/runners/medium-lsm.wtperf,75,12
src/mongo/db/auth/privilege_document_parser.cpp,src/mongo/db/auth/privilege_document_parser.h,75,12
debian/mongodb-enterprise-unstable.control,debian/mongodb-org-unstable.control,75,12
src/mongo/db/ops/write_ops.h,src/mongo/db/ops/write_ops_parsers.cpp,75,12
src/mongo/db/index/fts_access_method.cpp,src/mongo/db/index/hash_access_method.cpp,75,12
src/mongo/client/remote_command_targeter_factory_mock.cpp,src/mongo/client/remote_command_targeter_standalone.h,75,12
src/mongo/s/write_ops/batched_request_metadata.h,src/mongo/s/write_ops/batched_update_request_test.cpp,75,8
jstests/change_streams/change_stream_invalidation.js,jstests/change_streams/lookup_post_image.js,75,8
src/mongo/tools/mongoexport_options.cpp,src/mongo/tools/mongorestore_options.cpp,75,8
src/mongo/db/query/plan_cache_indexability.cpp,src/mongo/db/query/plan_cache_indexability_test.cpp,75,8
src/mongo/db/logical_clock_test_fixture.cpp,src/mongo/db/logical_clock_test_fixture.h,75,8
src/mongo/rpc/command_reply_builder.cpp,src/mongo/rpc/command_reply_builder.h,75,8
src/mongo/db/repl/member_config.cpp,src/mongo/db/repl/member_config_test.cpp,75,8
src/mongo/rpc/command_reply_builder.h,src/mongo/rpc/legacy_reply_builder.h,75,8
src/mongo/db/auth/principal_set.cpp,src/mongo/db/auth/principal_set.h,75,8
src/mongo/db/ops/write_ops_retryability.h,src/mongo/db/ops/write_ops_retryability_test.cpp,75,8
src/mongo/db/pipeline/parsed_add_fields.h,src/mongo/db/pipeline/parsed_inclusion_projection.cpp,75,8
src/mongo/s/type_database.cpp,src/mongo/s/type_database_test.cpp,75,8
buildscripts/resmokeconfig/suites/slow1.yml,buildscripts/resmokeconfig/suites/slow2.yml,75,8
src/mongo/db/pipeline/parsed_inclusion_projection.cpp,src/mongo/db/pipeline/parsed_inclusion_projection.h,75,8
src/mongo/db/fts/stemmer.h,src/mongo/db/fts/tokenizer.cpp,75,8
src/mongo/db/repl/elect_cmd_runner.h,src/mongo/db/repl/freshness_checker.h,75,8
src/mongo/db/fts/fts_basic_tokenizer.cpp,src/mongo/db/fts/fts_basic_tokenizer.h,75,8
src/mongo/db/repl/oplog_buffer.h,src/mongo/db/repl/oplog_buffer_blocking_queue.h,75,8
src/mongo/scripting/mozjs/cursor.cpp,src/mongo/scripting/mozjs/cursor.h,75,8
jstests/core/profile_delete.js,jstests/core/profile_findandmodify.js,75,8
src/mongo/db/repl/replication_recovery.cpp,src/mongo/db/repl/replication_recovery_test.cpp,75,8
debian/mongodb-enterprise.control,debian/mongodb-org.control,75,8
src/mongo/s/write_ops/batched_delete_request_test.cpp,src/mongo/s/write_ops/batched_request_metadata.cpp,75,8
src/mongo/bson/mutable/mutable_bson_test_utils.cpp,src/mongo/bson/mutable/mutable_bson_test_utils.h,75,8
src/mongo/client/embedded/libmongodbcapi.cpp,src/mongo/client/embedded/libmongodbcapi_test.cpp,75,8
src/mongo/rpc/command_request_builder.cpp,src/mongo/rpc/legacy_request_builder.cpp,75,8
src/mongo/tools/bsondump_options.cpp,src/mongo/tools/mongorestore_options.cpp,75,8
src/mongo/db/auth/authz_session_external_state.h,src/mongo/db/auth/authz_session_external_state_s.h,75,8
src/mongo/db/fts/stemmer.cpp,src/mongo/db/fts/tokenizer.cpp,75,8
src/mongo/s/balancer_configuration_test.cpp,src/mongo/s/cluster_identity_loader_test.cpp,75,8
src/mongo/s/write_ops/batched_request_metadata_test.cpp,src/mongo/s/write_ops/batched_update_request_test.cpp,75,8
src/mongo/db/mongod.vcxproj.filters,src/mongo/s/mongos.vcxproj.filters,74,119
btree/col_get.c,btree/col_srch.c,74,54
src/mongo/db/auth/authz_manager_external_state_mock.h,src/mongo/db/auth/authz_manager_external_state_s.h,74,35
src/mongo/db/mongod_sm.vcxproj,src/mongo/s/mongos_sm.vcxproj.filters,74,34
src/mongo/dbtests/test_sm.vcxproj.filters,src/mongo/s/mongos_sm.vcxproj.filters,74,34
src/mongo/db/mongod_sm.vcxproj.filters,src/mongo/s/mongos_sm.vcxproj,74,34
src/mongo/util/concurrency/thread_pool.cpp,src/mongo/util/concurrency/thread_pool.h,74,18
src/mongo/db/repl/multiapplier.cpp,src/mongo/db/repl/multiapplier.h,74,18
debian/mongoexport.1,debian/mongosniff.1,74,14
debian/mongo.1,debian/mongostat.1,74,14
src/mongo/db/pipeline/document_source_lookup_change_post_image.cpp,src/mongo/db/pipeline/stub_mongo_process_interface.h,74,14
src/mongo/s/move_chunk_request.cpp,src/mongo/s/move_chunk_request_test.cpp,74,14
buildscripts/idl/idl/ast.py,buildscripts/idl/idl/parser.py,74,14
debian/mongorestore.1,debian/mongosniff.1,74,14
debian/mongodump.1,debian/mongosniff.1,74,14
src/mongo/db/auth/privilege_document_parser.cpp,src/mongo/db/auth/privilege_document_parser_test.cpp,74,14
src/mongo/util/options_parser/option_description.h,src/mongo/util/options_parser/option_section.h,74,14
debian/mongofiles.1,debian/mongosniff.1,74,14
src/mongo/transport/transport_layer.h,src/mongo/transport/transport_layer_legacy.h,74,14
utilities/db_load/util_load.c,utilities/db_verify/util_verify.c,74,14
buildscripts/idl/idl/syntax.py,buildscripts/idl/tests/test_parser.py,74,14
src/mongo/db/query/lite_parsed_query.cpp,src/mongo/db/query/lite_parsed_query.h,73,64
buildscripts/resmokeconfig/suites/sharded_collections_jscore_passthrough.yml,buildscripts/resmokeconfig/suites/sharding_jscore_passthrough.yml,73,61
src/mongo/db/repl/storage_interface_impl.cpp,src/mongo/db/repl/storage_interface_impl.h,73,51
btree/col_get.c,btree/row_get.c,73,45
src/mongo/db/auth/user_management_commands_parser.cpp,src/mongo/db/auth/user_management_commands_parser.h,73,44
buildscripts/idl/idl/generator.py,src/mongo/idl/idl_test.cpp,73,34
jstests/concurrency/fsm_all.js,jstests/concurrency/fsm_all_replication.js,73,19
jstests/concurrency/fsm_all_composed.js,jstests/concurrency/fsm_all_replication.js,73,19
src/mongo/db/logical_session_cache.cpp,src/mongo/db/logical_session_cache.h,73,19
src/mongo/client/remote_command_targeter.h,src/mongo/client/remote_command_targeter_mock.cpp,73,15
src/mongo/s/commands/cluster_current_op.cpp,src/mongo/s/commands/cluster_db_stats_cmd.cpp,73,15
src/mongo/db/storage/extent.cpp,src/mongo/db/storage/extent.h,73,15
jstests/core/profile_group.js,jstests/core/profile_update.js,73,10
src/mongo/db/auth/authz_session_external_state.h,src/mongo/db/auth/authz_session_external_state_mock.h,73,10
src/mongo/db/hashindex.cpp,src/mongo/db/hashindex.h,73,10
jstests/core/profile_agg.js,jstests/core/profile_group.js,73,10
buildscripts/resmokeconfig/suites/aggregation.yml,buildscripts/resmokeconfig/suites/aggregation_auth.yml,73,10
src/mongo/s/sharding_egress_metadata_hook.cpp,src/mongo/s/sharding_egress_metadata_hook.h,73,10
src/mongo/db/keys_collection_cache_reader_and_updater.cpp,src/mongo/db/keys_collection_manager_test.cpp,73,10
src/mongo/rpc/command_reply_builder.cpp,src/mongo/rpc/reply_builder_interface.h,73,10
jstests/core/profile_distinct.js,jstests/core/profile_update.js,73,10
src/mongo/db/auth/auth_external_state.h,src/mongo/db/auth/auth_external_state_s.h,73,10
src/mongo/db/exec/geo_near.h,src/mongo/db/exec/near.h,73,10
jstests/core/profile_count.js,jstests/core/profile_update.js,73,10
src/api/cur_bulk.c,src/api/cur_dump.c,73,10
src/mongo/db/matcher/expression_parser_text.cpp,src/mongo/db/matcher/expression_parser_text_test.cpp,73,10
src/mongo/s/sharding_raii.cpp,src/mongo/s/sharding_raii.h,73,10
src/mongo/db/repl/rollback_fix_up_info.cpp,src/mongo/db/repl/rollback_fix_up_info_test.cpp,73,10
src/mongo/db/update/update_driver.cpp,src/mongo/db/update/update_driver.h,73,10
jstests/core/profile_agg.js,jstests/core/profile_distinct.js,73,10
jstests/core/profile_agg.js,jstests/core/profile_count.js,73,10
src/mongo/db/auth/authorization_manager.cpp,src/mongo/db/auth/authorization_manager.h,72,198
src/mongo/db/mongod.vcxproj.filters,src/mongo/s/mongos.vcxproj,72,122
src/mongo/db/mongod.vcxproj,src/mongo/s/mongos.vcxproj.filters,72,121
README,build_posix/aclocal/version-set.m4,72,106
src/mongo/db/repl/repl_coordinator.h,src/mongo/db/repl/repl_coordinator_legacy.cpp,72,104
btree/col_srch.c,btree/row_srch.c,72,65
btree/row_get.c,btree/row_srch.c,72,57
src/mongo/db/auth/authz_manager_external_state_s.cpp,src/mongo/db/auth/authz_manager_external_state_s.h,72,47
src/mongo/db/auth/authz_manager_external_state.h,src/mongo/db/auth/authz_manager_external_state_s.h,72,44
src/mongo/s/catalog/replset/replset_dist_lock_manager.cpp,src/mongo/s/catalog/replset/replset_dist_lock_manager.h,72,38
src/mongo/dbtests/test_sm.vcxproj,src/mongo/s/mongos_sm.vcxproj.filters,72,35
src/mongo/db/storage/kv/kv_engine.h,src/mongo/db/storage/kv/kv_storage_engine.cpp,72,35
src/mongo/dbtests/test_sm.vcxproj.filters,src/mongo/s/mongos_sm.vcxproj,72,35
src/mongo/db/operation_context_impl.h,src/mongo/db/operation_context_noop.h,72,29
src/mongo/client/fetcher.cpp,src/mongo/client/fetcher.h,72,28
src/mongo/s/collection_metadata.cpp,src/mongo/s/collection_metadata.h,72,18
src/mongo/db/catalog/collection_info_cache.cpp,src/mongo/db/catalog/collection_info_cache.h,72,18
dist/log.py,src/log/log_auto.c,72,18
src/mongo/db/update/SConscript,src/mongo/db/update/modifier_table.cpp,72,18
src/mongo/db/logical_clock.cpp,src/mongo/db/logical_clock_test.cpp,72,17
src/mongo/db/query/query_request.cpp,src/mongo/db/query/query_request_test.cpp,72,17
src/mongo/db/structure/record_store_v1_capped.h,src/mongo/db/structure/record_store_v1_simple.h,72,17
src/mongo/db/storage/rocks/rocks_sorted_data_impl.h,src/mongo/db/storage/rocks/rocks_sorted_data_impl_test.cpp,72,17
src/mongo/db/exec/and_hash.cpp,src/mongo/db/exec/and_sorted.cpp,72,17
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/update-checkpoint-lsm.wtperf,72,13
src/mongo/db/field_ref.cpp,src/mongo/db/field_ref.h,72,13
buildscripts/idl/idl/errors.py,buildscripts/idl/tests/test_binder.py,72,13
debian/bsondump.1,debian/mongod.1,72,13
jstests/core/profile_agg.js,jstests/core/profile_getmore.js,72,13
src/mongo/db/index/2d_access_method.cpp,src/mongo/db/index/haystack_access_method.h,72,13
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/update-checkpoint-btree.wtperf,72,13
src/mongo/db/index/fts_access_method.cpp,src/mongo/db/index/hash_access_method.h,72,13
src/mongo/db/storage/in_memory/in_memory_record_store.cpp,src/mongo/db/storage/in_memory/in_memory_record_store.h,72,13
src/mongo/transport/transport_layer_manager.cpp,src/mongo/transport/transport_layer_mock.h,72,13
src/mongo/db/cursor_manager.cpp,src/mongo/db/cursor_manager.h,72,13
bench/wtperf/runners/small-btree.wtperf,bench/wtperf/runners/update-checkpoint-lsm.wtperf,72,13
debian/mongod.1,debian/mongos.1,72,13
src/mongo/db/field_ref.h,src/mongo/db/field_ref_test.cpp,72,11
src/mongo/client/examples/mongoperf.vcxproj,src/mongo/client/examples/mongoperf.vcxproj.filters,72,11
src/mongo/s/field_parser.cpp,src/mongo/s/field_parser_test.cpp,72,11
src/mongo/db/index/fts_access_method.cpp,src/mongo/db/index/fts_access_method.h,72,11
src/mongo/db/storage/devnull/devnull_init.cpp,src/mongo/db/storage/mmap_v1/mmap_v1_init.cpp,72,11
src/mongo/client/connection_string.cpp,src/mongo/client/connection_string.h,72,11
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/update-lsm.wtperf,72,11
bench/wtperf/runners/update-btree.wtperf,bench/wtperf/runners/update-large-lsm.wtperf,72,11
src/mongo/rpc/legacy_reply_builder.cpp,src/mongo/rpc/reply_builder_interface.h,72,11
src/mongo/s/write_ops/write_op.cpp,src/mongo/s/write_ops/write_op.h,72,11
src/mongo/db/pipeline/document_source_change_notification.cpp,src/mongo/db/pipeline/document_source_change_notification.h,72,11
src/mongo/scripting/bson_template_evaluator.h,src/mongo/scripting/bson_template_evaluator_test.cpp,72,11
src/mongo/platform/compiler.h,src/mongo/platform/compiler_gcc.h,72,11
src/mongo/db/pipeline/document_source_change_notification.h,src/mongo/db/pipeline/document_source_change_notification_test.cpp,72,11
db/commands/Pipeline.cpp,db/commands/Pipeline.h,72,11
src/mongo/db/repl/storage_interface_impl.cpp,src/mongo/db/repl/storage_interface_mock.h,71,51
src/mongo/db/storage/wiredtiger/wiredtiger_session_cache.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_session_cache.h,71,49
src/btree/col_put.c,src/btree/row_put.c,71,38
src/mongo/db/structure/collection.cpp,src/mongo/db/structure/collection.h,71,30
src/mongo/db/auth/role_graph.h,src/mongo/db/auth/role_graph_test.cpp,71,20
src/mongo/db/query/idhack_runner.cpp,src/mongo/db/query/idhack_runner.h,71,20
db/pipeline/document_source_filter.cpp,db/pipeline/document_source_project.cpp,71,20
buildscripts/idl/idl/binder.py,buildscripts/idl/idl/errors.py,71,14
jstests/auth/commands_builtin_roles.js,jstests/auth/commands_user_defined_roles.js,71,14
debian/mongosniff.1,debian/mongostat.1,71,14
debian/mongo.1,debian/mongoimport.1,71,14
debian/mongod.1,debian/mongoimport.1,71,14
src/mongo/db/explain.cpp,src/mongo/db/explain.h,71,14
bench/wtperf/runners/update-checkpoint-lsm.wtperf,bench/wtperf/runners/update-large-lsm.wtperf,71,14
src/btree/col_get.c,src/btree/row_get.c,71,7
buildscripts/resmokeconfig/suites/jstestfuzz_replication_initsync.yml,buildscripts/resmokeconfig/suites/jstestfuzz_replication_resync.yml,71,7
jstests/core/profile_geonear.js,jstests/core/profile_mapreduce.js,71,7
src/mongo/db/pipeline/document_source_check_resume_token_test.cpp,src/mongo/db/pipeline/document_sources.idl,71,7
src/mongo/db/client_basic.cpp,src/mongo/db/client_basic.h,71,7
jstests/ssl/mixed_mode_repl.js,jstests/ssl/set_parameter_ssl.js,71,7
src/mongo/db/repl/replication_recovery.cpp,src/mongo/db/repl/replication_recovery.h,71,7
src/mongo/db/auth/authz_session_external_state_mock.h,src/mongo/db/auth/authz_session_external_state_server_common.h,71,7
src/mongo/rpc/metadata/server_selection_metadata.cpp,src/mongo/rpc/metadata/server_selection_metadata_test.cpp,71,7
src/mongo/db/storage/heap1/heap1_engine.cpp,src/mongo/db/storage/heap1/heap1_engine.h,71,7
bench/wtperf/runners/test3-50m-lsm.wtperf,bench/wtperf/runners/test4-500m-lsm.wtperf,71,7
src/mongo/client/authentication_table.h,src/mongo/client/authentication_table_server.cpp,71,7
src/mongo/db/fts/stemmer.h,src/mongo/db/fts/stemmer_test.cpp,71,7
src/mongo/s/type_changelog.cpp,src/mongo/s/type_changelog.h,71,7
src/mongo/db/fts/stop_words.cpp,src/mongo/db/fts/stop_words_test.cpp,71,7
src/mongo/db/pipeline/document_source_facet_test.cpp,src/mongo/db/pipeline/tee_buffer_test.cpp,71,7
jstests/multiVersion/dumprestore_sharded.js,jstests/multiVersion/geo_2dsphere_v2_to_v3.js,71,7
jstests/core/currentop.js,src/mongo/db/stats/fill_locker_info_test.cpp,71,7
src/mongo/db/repl/member_config.cpp,src/mongo/db/repl/member_config.h,71,7
src/mongo/s/write_ops/batched_delete_document.cpp,src/mongo/s/write_ops/batched_update_document.cpp,71,7
src/mongo/db/query/type_explain.cpp,src/mongo/db/query/type_explain.h,71,7
src/mongo/db/repl/task_runner.cpp,src/mongo/db/repl/task_runner.h,71,7
src/mongo/db/pipeline/document_source_replace_root_test.cpp,src/mongo/db/pipeline/document_source_sort_test.cpp,71,7
src/mongo/crypto/sha1_block_openssl.cpp,src/mongo/db/auth/sasl_scramsha1_test.cpp,71,7
src/mongo/client/authentication_table.h,src/mongo/client/authentication_table_client.cpp,71,7
